COUNT_time,drivinstage,turn,omega,hsv.val,distance,gyro_deg
3560,100,0,0,20,255,0
3564,100,0,0,20,255,0
3568,100,0,0,20,255,0
3572,100,0,0,20,255,0
3576,100,0,0,20,255,0
3580,100,0,0,20,255,0
3584,100,0,0,20,255,0
3588,100,0,0,20,255,0
3592,100,0,0,20,255,0
3596,100,0,0,20,255,0
3600,100,0,0,20,255,0
3604,100,0,0,20,255,0
3608,100,0,0,20,255,0
3612,100,0,0,20,255,0
3616,100,0,0,20,255,0
3620,100,0,0,20,255,0
3624,100,0,0,20,255,0
3628,100,0,0,20,255,0
3632,100,0,0,20,255,0
3636,100,0,0,20,255,0
3640,100,0,0,20,255,0
3644,100,0,0,20,255,0
3648,100,0,0,20,255,0
3652,100,0,0,20,255,0
3656,100,0,0,20,255,0
3660,100,0,0,20,255,0
3664,100,0,0,20,255,0
3668,100,0,0,20,255,0
3672,100,0,0,20,255,0
3676,100,0,0,20,255,0
3680,100,0,0,20,255,0
3684,100,0,0,20,255,0
3688,100,0,0,20,255,0
3692,100,0,0,20,255,0
3696,100,0,0,20,255,0
3700,100,0,0,20,255,0
3704,100,0,0,20,255,0
3708,100,0,0,20,255,0
3712,100,0,0,20,255,0
3716,100,0,0,20,255,0
3720,100,0,0,20,255,0
3724,100,0,0,20,255,0
3728,100,0,0,20,255,0
3732,100,0,0,20,255,0
3736,100,0,0,20,255,0
3740,100,0,0,20,255,0
3744,100,0,0,20,255,0
3748,100,0,0,20,255,0
3752,100,0,0,20,255,0
3756,100,0,0,20,255,0
3760,100,0,0,20,255,0
3764,100,0,0,20,255,0
3768,100,0,0,20,255,0
3772,100,0,0,20,255,0
3776,100,0,0,20,255,0
3780,100,0,0,20,255,0
3784,100,0,0,20,255,0
3788,100,0,0,20,255,0
3792,100,0,0,20,255,0
3796,100,0,0,20,255,0
3800,100,0,0,20,255,0
3804,100,0,0,20,255,0
3808,100,0,0,20,255,0
3812,100,0,0,20,255,0
3816,100,0,0,20,255,0
3820,100,0,0,20,255,0
3824,100,0,0,20,255,0
3828,100,0,0,20,255,0
3832,100,0,0,20,255,0
3836,100,0,0,20,255,0
3840,100,0,0,20,255,0
3844,100,0,0,20,255,0
3848,100,0,0,20,255,0
3852,100,0,0,20,255,0
3856,100,0,0,20,255,0
3860,100,0,0,20,255,0
3864,100,0,0,20,255,0
3868,100,0,0,20,255,0
3872,100,0,0,20,255,0
3876,100,0,0,20,255,0
3880,100,0,0,20,255,0
3884,100,0,0,20,255,0
3888,100,0,0,20,255,0
3892,100,0,0,20,255,0
3896,100,0,0,20,255,0
3900,100,0,0,20,255,0
3904,100,0,0,20,255,0
3908,100,0,0,20,255,0
3912,100,0,0,20,255,0
3916,100,0,0,20,255,0
3920,100,0,0,20,255,0
3924,100,0,0,20,255,0
3928,100,0,0,20,255,0
3932,100,0,0,20,255,0
3936,100,0,0,20,255,0
3940,100,0,0,20,255,0
3944,100,0,0,20,255,0
3948,100,0,0,20,255,0
3952,100,0,0,20,255,0
3956,100,0,0,20,255,0
3960,100,0,0,20,255,0
3964,100,0,0,20,255,0
3968,100,0,0,20,255,0
3972,100,0,0,20,255,0
3976,100,0,0,20,255,0
3980,100,0,0,20,255,0
3984,100,0,0,20,255,0
3988,100,0,0,20,255,0
3992,100,0,0,20,255,0
3996,100,0,0,20,255,0
4000,100,0,0,20,255,0
4004,100,0,0,20,255,0
4008,100,0,0,20,255,0
4012,100,0,0,20,255,0
4016,100,0,0,20,255,0
4020,100,0,0,20,255,0
4024,100,0,0,20,255,0
4028,100,0,0,20,255,0
4032,100,0,0,20,255,0
4036,100,0,0,20,255,0
4040,100,0,0,20,255,0
4044,100,0,0,20,255,0
4048,100,0,0,20,255,0
4052,100,0,0,20,255,0
4056,100,0,0,20,255,0
4060,100,0,0,20,255,0
4064,100,0,0,20,255,0
4068,100,0,0,20,255,0
4072,100,0,0,20,255,0
4076,100,0,0,20,255,0
4080,100,0,0,20,255,0
4084,100,0,0,20,255,0
4088,100,0,0,20,255,0
4092,100,0,0,20,255,0
4096,100,0,0,20,255,0
4100,100,0,0,20,255,0
4104,100,0,0,20,255,0
4108,100,0,0,20,255,0
4112,100,0,0,20,255,0
4116,100,0,0,20,255,0
4120,100,0,0,20,255,0
4124,100,0,0,20,255,0
4128,100,0,0,20,255,0
4132,100,0,0,20,255,0
4136,100,0,0,20,255,0
4140,100,0,0,20,255,0
4144,100,0,0,20,255,0
4148,100,0,0,20,255,0
4152,100,0,0,20,255,0
4156,100,0,0,20,255,0
4160,100,0,0,20,255,0
4164,100,0,0,20,255,0
4168,100,0,0,20,255,0
4172,100,0,0,20,255,0
4176,100,0,0,20,255,0
4180,100,0,0,20,255,0
4184,100,0,0,20,255,0
4188,100,0,0,20,255,0
4192,100,0,0,20,255,0
4196,100,0,0,20,255,0
4200,100,0,0,20,255,0
4204,100,0,0,20,255,0
4208,100,0,0,20,255,0
4212,100,0,0,20,255,0
4216,100,0,0,20,255,0
4220,100,0,0,20,255,0
4224,100,0,0,20,255,0
4228,100,0,0,20,255,0
4232,100,0,0,20,255,0
4236,100,0,0,20,255,0
4240,100,0,0,20,255,0
4244,100,0,0,20,255,0
4248,100,0,0,20,255,0
4252,100,0,0,20,255,0
4256,100,0,0,20,255,0
4260,100,0,0,20,255,0
4264,100,0,0,20,255,0
4268,100,0,0,20,255,0
4272,100,0,0,20,255,0
4276,100,0,0,20,255,0
4280,100,0,0,20,255,0
4284,100,0,0,20,255,0
4288,100,0,0,20,255,0
4292,100,0,0,20,255,0
4296,100,0,0,20,255,0
4300,100,0,0,20,255,0
4304,100,0,0,20,255,0
4308,100,0,0,20,255,0
4312,100,0,0,20,255,0
4316,100,0,0,20,255,0
4320,100,0,0,20,255,0
4324,100,0,0,20,255,0
4328,100,0,0,20,255,0
4332,100,0,0,20,255,0
4336,100,0,0,20,255,0
4340,100,0,0,20,255,0
4344,100,0,0,20,255,0
4348,100,0,0,20,255,0
4352,100,0,0,20,255,0
4356,100,0,0,20,255,0
4360,100,0,0,20,255,0
4364,100,0,0,20,255,0
4368,100,0,0,20,255,0
4372,100,0,0,20,255,0
4376,100,0,0,20,255,0
4380,100,0,0,20,255,0
4384,100,0,0,20,255,0
4388,100,0,0,20,255,0
4392,100,0,0,20,255,0
4396,100,0,0,20,255,0
4400,100,0,0,20,255,0
4404,100,0,0,20,255,0
4408,100,0,0,20,255,0
4412,100,0,0,20,255,0
4416,100,0,0,20,255,0
4420,100,0,0,20,255,0
4424,100,0,0,20,255,0
4428,100,0,0,20,255,0
4432,100,0,0,20,255,0
4436,100,0,0,20,255,0
4440,100,0,0,20,255,0
4444,100,0,0,20,255,0
4448,100,0,0,20,255,0
4452,100,0,0,20,255,0
4456,100,0,0,20,255,0
4460,100,0,0,20,255,0
4464,100,0,0,20,255,0
4468,100,0,0,20,255,0
4472,100,0,0,20,255,0
4476,100,0,0,20,255,0
4480,100,0,0,20,255,0
4484,100,0,0,20,255,0
4488,100,0,0,20,255,0
4492,100,0,0,20,255,0
4496,100,0,0,20,255,0
4500,100,0,0,20,255,0
4504,100,0,0,20,255,0
4508,100,0,0,20,255,0
4512,100,0,0,20,255,0
4516,100,0,0,20,255,0
4520,100,0,0,20,255,0
4524,100,0,0,20,255,0
4528,100,0,0,20,255,0
4532,100,0,0,20,255,0
4536,100,0,0,20,255,0
4540,100,0,0,20,255,0
4544,100,0,0,20,255,0
4548,100,0,0,20,255,0
4552,100,0,0,20,255,0
4556,100,0,0,20,255,0
4560,100,0,0,20,255,0
4564,100,0,0,20,255,0
4568,100,0,0,20,255,0
4572,100,0,0,20,255,0
4576,100,0,0,20,255,0
4580,100,0,0,20,255,0
4584,100,0,0,20,255,0
4588,100,0,0,20,255,0
4592,100,0,0,20,255,0
4596,100,0,0,20,255,0
4600,100,0,0,20,255,0
4604,100,0,0,20,255,0
4608,100,0,0,20,255,0
4612,100,0,0,20,255,0
4616,100,0,0,20,255,0
4620,100,0,0,20,255,0
4624,100,0,0,20,255,0
4628,100,0,0,20,255,0
4632,100,0,0,20,255,0
4636,100,0,0,20,255,0
4640,100,0,0,20,255,0
4644,100,0,0,20,255,0
4648,100,0,0,20,255,0
4652,100,0,0,20,255,0
4656,100,0,0,20,255,0
4660,100,0,0,20,255,0
4664,100,0,0,20,255,0
4668,100,0,0,20,255,0
4672,100,0,0,20,255,0
4676,100,0,0,20,255,0
4680,100,0,0,20,255,0
4684,100,0,0,20,255,0
4688,100,0,0,20,255,0
4692,100,0,0,20,255,0
4696,100,0,0,20,255,0
4700,100,0,0,20,255,0
4704,100,0,0,20,255,0
4708,100,0,0,20,255,0
4712,100,0,0,20,255,0
4716,100,0,0,20,255,0
4720,100,0,0,20,255,0
4724,100,0,0,20,255,0
4728,100,0,0,20,255,0
4732,100,0,0,20,255,0
4736,100,0,0,20,255,0
4740,100,0,0,20,255,0
4744,100,0,0,20,255,0
4748,100,0,0,20,255,0
4752,100,0,0,20,255,0
4756,100,0,0,20,255,0
4760,100,0,0,20,255,0
4764,100,0,0,20,255,0
4768,100,0,0,20,255,0
4772,100,0,0,20,255,0
4776,100,0,0,20,255,0
4780,100,0,0,20,255,0
4784,100,0,0,20,255,0
4788,100,0,0,20,255,0
4792,100,0,0,20,255,0
4796,100,0,0,20,255,0
4800,100,0,0,20,255,0
4804,100,0,0,20,255,0
4808,100,0,0,20,255,0
4812,100,0,0,20,255,0
4816,100,0,0,20,255,0
4820,100,0,0,20,255,0
4824,100,0,0,20,255,0
4828,100,0,0,20,255,0
4832,100,0,0,20,255,0
4836,100,0,0,20,255,0
4840,100,0,0,20,255,0
4844,100,0,0,20,255,0
4848,100,0,0,20,255,0
4852,100,0,0,20,255,0
4856,100,0,0,20,255,0
4860,100,0,0,20,255,0
4864,100,0,0,20,255,0
4868,100,0,0,20,255,0
4872,100,0,0,20,255,0
4876,100,0,0,20,255,0
4880,100,0,0,20,255,0
4884,100,0,0,20,255,0
4888,100,0,0,20,255,0
4892,100,0,0,20,255,0
4896,100,0,0,20,255,0
4900,100,0,0,20,255,0
4904,100,0,0,20,255,0
4908,100,0,0,20,255,0
4912,100,0,0,20,255,0
4916,100,0,0,20,255,0
4920,100,0,0,20,255,0
4924,100,0,0,20,255,0
4928,100,0,0,20,255,0
4932,100,0,0,20,255,0
4936,100,0,0,20,255,0
4940,100,0,0,20,255,0
4944,100,0,0,20,255,0
4948,100,0,0,20,255,0
4952,100,0,0,20,255,0
4956,100,0,0,20,255,0
4960,100,0,0,20,255,0
4964,100,0,0,20,255,0
4968,100,0,0,20,255,0
4972,100,0,0,20,255,0
4976,100,0,0,20,255,0
4980,100,0,0,20,255,0
4984,100,0,0,20,255,0
4988,100,0,0,20,255,0
4992,100,0,0,20,255,0
4996,100,0,0,20,255,0
5000,100,0,0,20,255,0
5004,100,0,0,20,255,0
5008,100,0,0,20,255,0
5012,100,0,0,20,255,0
5016,100,0,0,20,255,0
5020,100,0,0,20,255,0
5024,100,0,0,20,255,0
5028,100,0,0,20,255,0
5032,100,0,0,20,255,0
5036,100,0,0,20,255,0
5040,100,0,0,20,255,0
5044,100,0,0,20,255,0
5048,100,0,0,20,255,0
5052,100,0,0,20,255,0
5056,100,0,0,20,255,0
5060,100,0,0,20,255,0
5064,100,0,0,20,255,0
5068,100,0,0,20,255,0
5072,100,0,0,20,255,0
5076,100,0,0,20,255,0
5080,100,0,0,20,255,0
5084,100,0,0,20,255,0
5088,100,0,0,20,255,0
5092,100,0,0,20,255,0
5096,100,0,0,20,255,0
5100,100,0,0,20,255,0
5104,100,0,0,20,255,0
5108,100,0,0,20,255,0
5112,100,0,0,20,255,0
5116,100,0,0,20,255,0
5120,100,0,0,20,255,0
5124,100,0,0,20,255,0
5128,100,0,0,20,255,0
5132,100,0,0,20,255,0
5136,100,0,0,20,255,0
5140,100,0,0,20,255,0
5144,100,0,0,20,255,0
5148,100,0,0,20,255,0
5152,100,0,0,20,255,0
5156,100,0,0,20,255,0
5160,100,0,0,20,255,0
5164,100,0,0,20,255,0
5168,100,0,0,20,255,0
5172,100,0,0,20,255,0
5176,100,0,0,20,255,0
5180,100,0,0,20,255,0
5184,100,0,0,20,255,0
5188,100,0,0,20,255,0
5192,100,0,0,20,255,0
5196,100,0,0,20,255,0
5200,100,0,0,20,255,0
5204,100,0,0,20,255,0
5208,100,0,0,20,255,0
5212,100,0,0,20,255,0
5216,100,0,0,20,255,0
5220,100,0,0,20,255,0
5224,100,0,0,20,255,0
5228,100,0,0,20,255,0
5232,100,0,0,20,255,0
5236,100,0,0,20,255,0
5240,100,0,0,20,255,0
5244,100,0,0,20,255,0
5248,100,0,0,20,255,0
5252,100,0,0,20,255,0
5256,100,0,0,20,255,0
5260,100,0,0,20,255,0
5264,100,0,0,20,255,0
5268,100,0,0,20,255,0
5272,100,0,0,20,255,0
5276,100,0,0,20,255,0
5280,100,0,0,20,255,0
5284,100,0,0,20,255,0
5288,100,0,0,20,255,0
5292,100,0,0,20,255,0
5296,100,0,0,20,255,0
5300,100,0,0,20,255,0
5304,100,0,0,20,255,0
5308,100,0,0,20,255,0
5312,100,0,0,20,255,0
5316,100,0,0,20,255,0
5320,100,0,0,20,255,0
5324,100,0,0,20,255,0
5328,100,0,0,20,255,0
5332,100,0,0,20,255,0
5336,100,0,0,20,255,0
5340,100,0,0,20,255,0
5344,100,0,0,20,255,0
5348,100,0,0,20,255,0
5352,100,0,0,20,255,0
5356,100,0,0,20,255,0
5360,100,0,0,20,255,0
5364,100,-5,0,21,255,0
5368,100,-3,0,21,255,0
5372,100,1,0,20,255,0
5376,100,0,0,20,255,0
5380,100,0,0,20,255,0
5384,100,0,0,20,255,0
5388,100,0,0,20,255,0
5392,100,0,0,20,255,0
5396,100,0,0,20,255,0
5400,100,0,0,20,255,0
5404,100,-5,0,21,255,0
5408,100,-3,0,21,255,0
5412,100,1,0,20,255,0
5416,100,0,0,20,255,0
5420,100,0,0,20,255,0
5424,100,0,0,20,255,0
5428,100,0,0,20,255,0
5432,100,0,0,20,255,0
5436,100,0,0,20,255,0
5440,100,0,0,20,255,0
5444,100,-5,0,21,255,0
5448,100,-3,0,21,255,0
5452,100,-3,0,21,255,0
5456,100,-3,0,21,255,0
5460,100,-3,0,21,255,0
5464,100,-3,0,21,255,0
5468,100,-3,0,21,255,0
5472,100,-3,0,21,255,0
5476,100,-3,0,21,255,0
5480,100,-3,0,21,255,0
5484,100,1,0,20,255,0
5488,100,0,0,20,255,0
5492,100,0,0,20,255,0
5496,100,0,0,20,255,0
5500,100,0,0,20,255,0
5504,100,0,0,20,255,0
5508,100,0,0,20,255,0
5512,100,0,0,20,255,0
5516,100,0,0,20,255,0
5520,100,0,0,20,255,0
5524,100,0,0,20,255,0
5528,100,0,0,20,255,0
5532,100,0,0,20,255,0
5536,100,0,0,20,255,0
5540,100,0,0,20,255,0
5544,100,0,0,20,255,0
5548,100,0,0,20,255,0
5552,100,0,0,20,255,0
5556,100,0,0,20,255,0
5560,100,0,0,20,255,0
5564,100,0,0,20,255,0
5568,100,0,0,20,255,0
5572,100,0,0,20,255,0
5576,100,0,0,20,255,0
5580,100,0,0,20,255,0
5584,100,0,0,20,255,0
5588,100,0,0,20,255,0
5592,100,0,0,20,255,0
5596,100,0,0,20,255,0
5600,100,0,0,20,255,0
5604,100,0,0,20,255,0
5608,100,0,0,20,255,0
5612,100,0,0,20,255,0
5616,100,0,0,20,255,0
5620,100,0,0,20,255,0
5624,100,0,0,20,255,0
5628,100,0,0,20,255,0
5632,100,0,0,20,255,0
5636,100,0,0,20,255,0
5640,100,0,0,20,255,0
5644,100,0,0,20,255,0
5648,100,0,0,20,255,0
5652,100,5,0,19,255,0
5656,100,3,0,19,255,0
5660,100,3,0,19,255,0
5664,100,3,0,19,255,0
5668,100,3,0,19,255,0
5672,100,-1,0,20,255,0
5676,100,0,0,20,255,0
5680,100,0,0,20,255,0
5684,100,0,0,20,255,0
5688,100,0,0,20,255,0
5692,100,0,0,20,255,0
5696,100,0,0,20,255,0
5700,100,0,0,20,255,0
5704,100,0,0,20,255,0
5708,100,0,0,20,255,0
5712,100,0,0,20,255,0
5716,100,0,0,20,255,0
5720,100,0,0,20,255,0
5724,100,5,0,19,255,0
5728,100,3,0,19,255,0
5732,100,-1,0,20,255,0
5736,100,0,0,20,255,0
5740,100,0,0,20,255,0
5744,100,0,0,20,255,0
5748,100,0,0,20,255,0
5752,100,0,0,20,255,0
5756,100,0,0,20,255,0
5760,100,0,0,20,255,0
5764,100,5,0,19,255,0
5768,100,3,0,19,255,0
5772,100,3,0,19,255,0
5776,100,3,0,19,255,0
5780,100,3,0,19,255,0
5784,100,3,0,19,255,0
5788,100,3,0,19,255,0
5792,100,-1,0,20,255,0
5796,100,0,0,20,255,0
5800,100,0,0,20,255,0
5804,100,0,0,20,255,0
5808,100,0,0,20,255,0
5812,100,-5,0,21,255,0
5816,100,-3,0,21,255,0
5820,100,-3,0,21,255,0
5824,100,-3,0,21,255,0
5828,100,-3,0,21,255,0
5832,100,-9,0,22,255,0
5836,100,-7,0,22,255,0
5840,100,-7,0,22,255,0
5844,100,-7,0,22,255,0
5848,100,-7,0,22,255,0
5852,100,-18,0,24,255,0
5856,0,-14,0,24,255,0
5860,0,-14,0,24,255,0
5864,0,-14,0,24,255,0
5868,0,-14,0,24,255,0
5872,0,-25,0,26,255,0
5876,0,-22,0,26,255,0
5880,0,-22,0,26,255,0
5884,0,-27,0,27,255,0
5888,0,-26,0,27,255,0
5892,0,-31,0,28,255,0
5896,0,-29,0,28,255,0
5900,0,-40,0,30,255,0
5904,0,-37,0,30,255,0
5908,0,-37,0,30,255,0
5912,0,-37,0,30,255,0
5916,0,-37,0,30,255,0
5920,0,-37,0,30,255,0
5924,0,-53,-1,33,255,0
5928,0,-48,-1,33,255,0
5932,0,-48,-1,33,255,0
5936,0,-48,-1,33,255,0
5940,0,-48,-1,33,255,0
5944,0,-59,-2,35,255,0
5948,0,-56,-2,35,255,0
5952,0,-56,-2,35,255,0
5956,0,-56,-2,35,255,0
5960,0,-56,-2,35,255,0
5964,0,-66,-3,37,255,0
5968,0,-63,-3,37,255,0
5972,0,-63,-4,37,255,0
5976,0,-63,-4,37,255,0
5980,0,-63,-4,37,255,0
5984,0,-69,-4,38,255,0
5988,0,-67,-4,38,255,0
5992,0,-72,-5,39,255,0
5996,0,-71,-5,39,255,0
6000,0,-71,-6,39,255,0
6004,0,-71,-6,39,255,0
6008,0,-71,-6,39,255,0
6012,0,-71,-7,39,255,0
6016,0,-71,-7,39,255,0
6020,0,-71,-8,39,255,0
6024,0,-71,-8,39,255,0
6028,0,-71,-8,39,255,0
6032,0,-71,-8,39,255,0
6036,0,-71,-8,39,255,0
6040,0,-71,-9,39,255,0
6044,0,-71,-9,39,255,0
6048,0,-71,-9,39,255,0
6052,0,-66,-10,38,255,0
6056,0,-67,-10,38,255,0
6060,0,-62,-11,37,255,0
6064,0,-64,-11,37,255,0
6068,0,-64,-11,37,255,0
6072,0,-64,-12,37,255,0
6076,0,-64,-12,37,255,0
6080,0,-64,-12,37,255,0
6084,0,-58,-13,36,255,0
6088,0,-60,-13,36,255,0
6092,0,-60,-13,36,255,0
6096,0,-60,-13,36,255,0
6100,0,-60,-13,36,255,0
6104,0,-55,-14,35,255,0
6108,0,-56,-14,35,255,0
6112,0,-56,-15,35,255,0
6116,0,-56,-15,35,255,0
6120,0,-56,-15,35,255,0
6124,0,-51,-16,34,255,0
6128,0,-52,-16,34,255,0
6132,0,-47,-17,33,255,0
6136,0,-49,-17,33,255,0
6140,0,-49,-17,33,255,0
6144,0,-43,-18,32,255,0
6148,0,-45,-18,32,255,0
6152,0,-40,-19,31,255,0
6156,0,-41,-19,31,255,0
6160,0,-41,-19,31,255,0
6164,0,-36,-19,30,255,0
6168,0,-37,-19,30,255,0
6172,0,-32,-20,29,255,0
6176,0,-34,-20,29,255,0
6180,0,-34,-20,29,255,0
6184,0,-28,-21,28,255,0
6188,0,-30,-21,28,255,0
6192,0,-25,-22,27,255,0
6196,0,-26,-22,27,255,0
6200,0,-21,-22,26,255,0
6204,0,-22,-22,26,255,0
6208,0,-22,-22,26,255,0
6212,0,-22,-23,26,255,0
6216,0,-22,-23,26,255,0
6220,0,-17,-23,25,255,0
6224,0,-19,-23,25,255,0
6228,0,-18,-23,25,255,0
6232,0,-18,-23,25,255,0
6236,0,-18,-23,25,255,0
6240,0,-18,-24,25,255,0
6244,0,-18,-24,25,255,0
6248,0,-18,-24,25,255,0
6252,0,-18,-24,25,255,0
6256,0,-18,-24,25,255,0
6260,0,-18,-24,25,255,0
6264,0,-18,-25,25,255,0
6268,0,-18,-25,25,255,0
6272,0,-18,-25,25,255,-1
6276,0,-18,-25,25,255,-1
6280,0,-18,-25,25,255,-1
6284,0,-13,-25,24,255,-1
6288,0,-15,-25,24,255,-1
6292,0,-15,-25,24,255,-1
6296,0,-15,-25,24,255,-1
6300,0,-15,-25,24,255,-1
6304,0,-15,-25,24,255,-1
6308,0,-15,-25,24,255,-1
6312,0,-9,-26,23,255,-1
6316,0,-11,-26,23,255,-1
6320,0,-11,-26,23,255,-1
6324,0,-11,-26,23,255,-1
6328,0,-11,-26,23,255,-1
6332,0,-11,-26,23,255,-1
6336,0,-11,-26,23,255,-1
6340,0,-11,-26,23,255,-1
6344,0,-11,-26,23,255,-1
6348,0,-11,-26,23,255,-1
6352,0,-11,-26,23,255,-1
6356,0,-11,-26,23,255,-1
6360,0,-16,-27,24,255,0
6364,0,-15,-27,24,255,0
6368,0,-15,-27,24,255,0
6372,0,-15,-27,24,255,0
6376,0,-15,-27,24,255,0
6380,0,-15,-27,24,255,0
6384,0,-15,-27,24,255,0
6388,0,-15,-27,24,255,0
6392,0,-15,-27,24,255,0
6396,0,-15,-27,24,255,0
6400,0,-15,-27,24,255,0
6404,0,-15,-27,24,255,0
6408,0,-15,-27,24,255,0
6412,0,-15,-28,24,255,0
6416,0,-15,-28,24,255,0
6420,0,-15,-28,24,255,0
6424,0,-15,-28,24,255,0
6428,0,-15,-28,24,255,0
6432,0,-15,-28,24,255,0
6436,0,-15,-28,24,255,0
6440,0,-15,-28,24,255,0
6444,0,-20,-28,25,255,0
6448,0,-18,-28,25,255,0
6452,0,-18,-28,25,255,0
6456,0,-18,-28,25,255,0
6460,0,-18,-28,25,255,0
6464,0,-18,-29,25,255,0
6468,0,-18,-29,25,255,0
6472,0,-18,-29,25,255,0
6476,0,-18,-29,25,255,0
6480,0,-24,-29,26,255,0
6484,0,-22,-29,26,255,0
6488,0,-22,-29,26,255,0
6492,0,-22,-29,26,255,0
6496,0,-22,-29,26,255,0
6500,0,-22,-30,26,255,0
6504,0,-22,-30,26,255,0
6508,0,-22,-30,26,255,0
6512,0,-22,-30,26,255,0
6516,0,-22,-30,26,255,0
6520,0,-27,-30,27,255,0
6524,0,-26,-30,27,255,0
6528,0,-26,-30,27,255,0
6532,0,-26,-31,27,255,0
6536,0,-26,-31,27,255,0
6540,0,-26,-31,27,255,0
6544,0,-26,-31,27,255,0
6548,0,-26,-31,27,255,0
6552,0,-26,-32,27,255,0
6556,0,-26,-32,27,255,0
6560,0,-26,-32,27,255,0
6564,0,-26,-32,27,255,0
6568,0,-26,-32,27,255,0
6572,0,-31,-32,28,255,0
6576,0,-30,-32,28,255,0
6580,0,-30,-32,28,255,0
6584,0,-30,-32,28,255,0
6588,0,-30,-32,28,255,0
6592,0,-30,-33,28,255,0
6596,0,-30,-33,28,255,0
6600,0,-30,-33,28,255,0
6604,0,-30,-33,28,255,0
6608,0,-30,-33,28,255,0
6612,0,-30,-34,28,255,0
6616,0,-30,-34,28,255,0
6620,0,-30,-34,28,255,0
6624,0,-30,-34,28,255,0
6628,0,-30,-34,28,255,0
6632,0,-30,-34,28,255,0
6636,0,-30,-34,28,255,0
6640,0,-30,-35,28,255,0
6644,0,-30,-35,28,255,0
6648,0,-30,-35,28,255,0
6652,0,-30,-35,28,255,0
6656,0,-30,-35,28,255,0
6660,0,-24,-36,27,255,0
6664,0,-26,-36,27,255,0
6668,0,-26,-36,27,255,0
6672,0,-26,-36,27,255,0
6676,0,-26,-36,27,255,0
6680,0,-26,-37,27,255,0
6684,0,-26,-37,27,255,0
6688,0,-26,-37,27,255,0
6692,0,-21,-37,26,255,0
6696,0,-22,-37,26,255,0
6700,0,-22,-37,26,255,0
6704,0,-22,-37,26,255,0
6708,0,-22,-37,26,255,0
6712,0,-22,-37,26,255,0
6716,0,-22,-37,26,255,0
6720,0,-22,-38,26,255,0
6724,0,-22,-38,26,255,0
6728,0,-22,-38,26,255,0
6732,0,-22,-38,26,255,0
6736,0,-22,-38,26,255,0
6740,0,-22,-38,26,255,0
6744,0,-22,-38,26,255,0
6748,0,-22,-38,26,255,0
6752,0,-22,-39,26,255,0
6756,0,-22,-39,26,255,0
6760,0,-22,-39,26,255,0
6764,0,-22,-39,26,255,0
6768,0,-22,-39,26,255,0
6772,0,-22,-39,26,255,0
6776,0,-22,-39,26,255,0
6780,0,-22,-39,26,255,0
6784,0,-22,-40,26,255,0
6788,0,-22,-40,26,255,0
6792,0,-17,-40,25,255,0
6796,0,-18,-40,25,255,0
6800,0,-18,-40,25,255,0
6804,0,-18,-41,25,255,0
6808,0,-18,-41,25,255,0
6812,0,-18,-41,25,255,0
6816,0,-18,-41,25,255,0
6820,0,-18,-41,25,255,0
6824,0,-18,-41,25,255,0
6828,0,-18,-41,25,255,0
6832,0,-13,-41,24,255,0
6836,0,-15,-41,24,255,0
6840,0,-15,-42,24,255,0
6844,0,-15,-42,24,255,0
6848,0,-15,-42,24,255,0
6852,0,-15,-42,24,255,0
6856,0,-15,-42,24,255,0
6860,0,-9,-42,23,255,0
6864,0,-11,-42,23,255,0
6868,0,-11,-42,23,255,0
6872,0,-11,-42,23,255,0
6876,0,-11,-42,23,255,0
6880,0,-11,-43,23,255,0
6884,0,-11,-43,23,255,0
6888,0,-11,-43,23,255,0
6892,0,-11,-43,23,255,0
6896,0,-11,-43,23,255,0
6900,0,-11,-43,23,255,0
6904,0,-16,-43,24,255,0
6908,0,-15,-43,24,255,0
6912,0,-15,-43,24,255,0
6916,0,-15,-43,24,255,0
6920,0,-15,-43,24,255,0
6924,0,-15,-43,24,255,0
6928,0,-15,-43,24,255,0
6932,0,-15,-44,24,255,0
6936,0,-15,-44,24,255,0
6940,0,-15,-44,24,255,0
6944,0,-15,-44,24,255,0
6948,0,-15,-44,24,255,0
6952,0,-15,-44,24,255,0
6956,0,-15,-44,24,255,0
6960,0,-15,-44,24,255,0
6964,0,-15,-44,24,255,0
6968,0,-15,-44,24,255,0
6972,0,-15,-44,24,255,0
6976,0,-15,-44,24,255,0
6980,0,-15,-45,24,255,0
6984,0,-15,-45,24,255,0
6988,0,-15,-45,24,255,0
6992,0,-20,-45,25,255,0
6996,0,-18,-45,25,255,0
7000,0,-13,-45,24,255,0
7004,0,-15,-45,24,255,0
7008,0,-15,-45,24,255,0
7012,0,-20,-45,25,255,0
7016,0,-18,-45,25,255,0
7020,0,-18,-46,25,255,0
7024,0,-18,-46,25,255,0
7028,0,-18,-46,25,255,0
7032,0,-18,-46,25,255,0
7036,0,-18,-46,25,255,0
7040,0,-18,-46,25,255,0
7044,0,-18,-46,25,255,0
7048,0,-18,-46,25,255,0
7052,0,-18,-46,25,255,0
7056,0,-18,-46,25,255,0
7060,0,-18,-46,25,255,0
7064,0,-18,-47,25,255,0
7068,0,-18,-47,25,255,0
7072,0,-18,-47,25,255,0
7076,0,-18,-47,25,255,0
7080,0,-18,-47,25,255,0
7084,0,-18,-47,25,255,0
7088,0,-18,-47,25,255,0
7092,0,-18,-47,25,255,0
7096,0,-18,-47,25,255,0
7100,0,-18,-47,25,255,0
7104,0,-24,-48,26,255,0
